Sample #,Fx,Fy,Fz,Mx,My,Mz,RTA,RSO,LTA,LSO,GO
2500,-2.872658,2.124635,-621.600159,443173.6875,-4038.214355,3353.363037,0.006692,-0.000074,-0.00013,0.001272,-0.000427
2501,-2.919156,2.029269,-623.259216,443893.4688,-4071.406006,3237.74707,0.007379,0.00065,-0.012986,0.026716,0.003807
2502,-2.434761,2.123346,-621.985962,443821.9375,-4049.541504,3386.973145,0.005281,0.001566,0.000785,-0.002085,0.000565
2503,-2.769879,2.148526,-626.726746,443962.0625,-3975.213623,3628.342041,0.00757,-0.000189,-0.001198,-0.024515,0.003311
2504,-2.579025,0.54988,-618.188599,444787.1875,-4142.63623,3345.661865,0.005815,0.00107,0.004791,0.007032,-0.000122
2505,-2.972738,1.856218,-617.411072,443630.5313,-3895.597656,3380.351807,0.006311,0.00065,-0.0057,-0.000597,0.002434
2506,-2.841864,2.343692,-622.342896,443618.75,-4245.19043,3140.529297,0.00181,-0.011785,0.001014,0.005277,0.002281
2507,-3.125099,2.056833,-628.364563,443837.9688,-4093.781494,3203.221436,-0.00273,0.011713,-0.0057,-0.005251,0.001251
2508,-3.01644,1.880786,-621.28479,445387.8438,-4077.645996,3389.650635,-0.003455,0.068018,0.003227,-0.004832,0.004227
2509,-3.064405,2.240571,-618.178101,445238.0938,-4198.371582,3521.012695,0.00242,0.043375,0.002845,-0.010935,0.003082
2510,-2.910923,1.13302,-619.413818,442950.8438,-4054.445557,3315.453369,0.00036,0.030138,-0.008599,-0.002963,0.001709
2511,-2.905737,2.098503,-621.823364,444926.0625,-4151.878418,3416.035889,-0.003226,0.0124,-0.000207,0.012105,0.003616
2512,-2.733699,1.951978,-616.670105,442847.125,-4064.857666,3449.246826,-0.009825,-0.017736,-0.006463,0.033468,-0.000732
2513,-2.731625,2.073037,-617.992126,444853.625,-4132.983887,3302.691895,-0.005782,-0.016516,0.002922,0.013212,0.000526
2514,-2.66667,1.930887,-623.043091,443314.4063,-2870.387451,3619.848877,-0.005286,-0.009077,0.000442,0.002988,0.002586
2515,-2.726767,2.17547,-620.394653,438112.75,-4001.079102,3455.911865,-0.006049,0.001795,0.00975,-0.018946,0.000412
2516,-2.787788,1.663595,-617.76416,443055.0938,-3726.144531,3365.426025,-0.006583,-0.013349,0.007881,-0.001208,0.001442
2517,-2.979183,1.688224,-621.244934,443451.2813,-4107.980957,3470.702637,-0.002387,-0.004538,0.001319,0.017141,-0.00058
2518,-2.978093,1.618601,-623.971252,443264.3125,-3757.984619,3376.916748,-0.003569,-0.00736,-0.005051,0.003866,-0.003326
2519,-2.920466,1.665858,-623.610474,443132.375,-4075.370605,3435.24707,0.000055,-0.020559,0.000518,-0.006052,0.001709
2520,-2.44404,1.760275,-621.619019,443447.6875,-4206.898438,3438.809814,-0.004065,-0.018919,-0.000512,-0.013911,0.000412
2521,-2.795399,1.903939,-620.528748,444218.8125,-3918.331299,3560.109131,0.006883,-0.016706,0.01509,-0.009219,0.003616
2522,-3.15015,1.715099,-620.096558,441113.6563,-4138.274902,3332.634766,0.000017,-0.013273,0.002502,-0.01414,0.002968
2523,-2.792242,0.842485,-620.165649,443742.0938,-4068.744873,3321.368408,0.002725,0.003778,0.006431,0.000852,0.003159
2524,-2.759053,1.762469,-622.699097,443125.75,-4057.336182,3359.959229,0.005891,0.003244,-0.000969,0.014509,0.001747
2525,-2.751926,1.691675,-621.596313,442736.1875,-4049.197021,3125.478516,-0.006049,-0.011442,-0.00486,0.0044,0.004074
2526,-2.783249,1.712221,-620.709473,443513.1875,-4485.814941,3358.121094,-0.005744,-0.010336,-0.003335,-0.003191,0.000603
2527,-2.743255,1.952179,-614.846985,443231.5313,-3743.488037,3322.596191,-0.005629,-0.010107,-0.002762,-0.007998,-0.004433
2528,-2.986196,1.787718,-623.065735,443320,-4099.658691,3271.233887,-0.005705,-0.010069,-0.003296,-0.00857,0.004303
2529,-3.102983,1.69272,-620.31189,442798.4375,-3887.434082,3001.423828,-0.005743,-0.010107,-0.003144,-0.005213,0.003464
2530,-2.867415,1.589572,-620.019531,445721.1563,-4081.107666,3387.385498,-0.006087,-0.009764,-0.003258,0.00749,0.004684
2531,-2.831618,2.103741,-620.940918,438116.8438,-3984.12207,3419.730957,-0.004752,-0.008886,-0.003563,0.006879,0.000145
2532,-2.931692,2.051897,-621.231018,442981.75,-4052.577148,3383.54834,-0.003264,-0.007132,-0.003716,-0.002581,0.001556
2533,-3.084726,1.810318,-620.490234,442601.6875,-3939.951172,3403.377197,-0.00807,0.01774,-0.004593,-0.005061,0.00106
2534,-2.959321,1.109195,-620.860291,442566.4375,-3848.773682,3444.876221,-0.014403,0.012819,0.004562,-0.001742,-0.001343
2535,-2.928506,1.807878,-617.941711,442596.9063,-4130.358398,3471.253662,-0.00685,-0.000418,0.000633,-0.002734,-0.001152
2536,-2.111339,1.758217,-621.040222,441891.6875,-4121.297852,3749.762939,-0.003607,0.004274,0.002273,-0.008952,0.003883
2537,-2.658834,1.591501,-621.251831,443454.25,-4172.371582,3409.206543,-0.005743,0.001757,-0.009285,0.009397,0.003349
2538,-2.859342,1.83419,-620.123779,442275.3125,-4064.301514,3387.819824,-0.010321,-0.003164,-0.010201,0.001501,0.002357
2539,-2.802401,1.955211,-621.42395,443180.125,-4212.296875,3329.766602,-0.009634,0.001909,-0.01001,-0.007044,0.000336
2540,-2.889771,2.22036,-620.507202,443362.25,-3981.823242,3389.15918,-0.010207,0.006525,-0.007493,-0.009181,0.000832
2541,-2.924785,1.881224,-619.220886,442855.5,-3974.945313,3452.511963,-0.016997,0.002291,0.004562,-0.01002,0.002357
2542,-3.018888,0.670312,-621.445496,444532.5313,-3454.72168,3811.355957,-0.003035,-0.004271,0.000518,-0.005595,0.00087
2543,-2.560464,1.71021,-620.8797,443255.1875,-4023.706299,3662.012695,-0.007613,0.006563,-0.00425,0.011266,0.003883
2544,-2.757649,2.057351,-627.442566,443315.9063,-3926.805176,3094.608398,-0.010474,-0.008734,-0.006539,0.001691,-0.001381
2545,-2.664679,1.736441,-619.414978,443184.875,-3941.381348,3363.871338,-0.008833,-0.00839,-0.001122,-0.007807,0.003349
2546,-2.791623,1.85806,-620.136047,442727.9063,-4136.493164,3356.754395,-0.003111,-0.010107,-0.00219,-0.000483,-0.001762
2547,-2.860971,1.518947,-622.69751,442942.9688,-4150.069824,3595.822021,-0.01219,0.004694,0.005477,-0.00323,0.003426
2548,-2.841159,1.978972,-620.13855,443047.0313,-4004.298828,3347.521729,-0.013068,0.022699,-0.003678,0.006765,0.003693
2549,-2.76481,1.761196,-620.130493,442602.3438,-3948.453857,3414.234375,-0.001929,0.042078,-0.002343,0.005697,-0.001762
2550,-2.83237,1.907367,-620.849792,442079.0938,-4097.470215,3364.958496,-0.002043,0.00725,-0.00631,0.010045,0.002777
2551,-2.655402,1.977631,-620.123718,442269.7813,-3988.074951,3549.682861,-0.006316,-0.029524,-0.009247,-0.00281,-0.000008
2552,-3.284183,2.219143,-619.219666,442713.3438,-4452.550293,3511.172363,-0.012877,-0.036276,-0.003602,-0.008379,0.004036
2553,-2.894277,2.196251,-622.336365,443367.4688,-4180.885742,3468.599121,-0.017912,0.008279,0.001701,-0.003459,0.003693
2554,-2.732987,1.715946,-625.611084,442679.6563,-4126.091309,3360.564941,-0.017073,0.003321,0.000938,-0.010973,0.002281
2555,-3.121588,1.856741,-621.870239,447204.6563,-4040.997314,3259.444824,-0.007384,-0.008734,0.000099,0.002263,0.001022
2556,-2.59157,2.075757,-621.953003,442398.4063,-4062.991943,3461.100098,-0.010207,0.013201,0.001281,0.016492,-0.000198
2557,-2.627587,1.979169,-623.251892,443312.5938,-4116.050781,3442.320313,-0.011122,-0.004652,-0.003296,0.016798,0.00087
2558,-2.760642,1.952043,-619.60553,443501.9375,-4151.538574,3556.847656,-0.016539,-0.050047,-0.001618,0.002187,0.000374
2559,-2.895885,1.783732,-619.39679,442342,-4141.336914,3578.700684,-0.016234,-0.04978,-0.011841,-0.005289,-0.000008
2560,-2.77133,2.075006,-621.589417,442657.9063,-3980.337158,3545.473389,-0.01631,-0.048483,0.004943,-0.012537,0.001633
2561,-2.721815,2.051183,-621.767761,442334.9063,-4079.430664,3523.537842,-0.017416,-0.04669,0.003494,-0.020472,0.001213
2562,-2.739384,1.809873,-623.41925,442542.9063,-4212.835449,3545.544189,-0.015852,-0.04669,-0.002114,-0.024249,-0.000427
2563,-2.723976,1.131194,-620.324219,443277.75,-3492.030762,3609.563965,-0.015662,-0.045584,-0.010964,-0.00384,0.00087
2564,-2.666305,3.644644,-620.303345,442655.4063,-4135.463867,3587.373535,-0.014975,-0.043676,-0.006844,-0.003077,0.002319
2565,-2.700199,1.925226,-615.578857,442912.0313,-4138.588867,3659.704834,-0.010054,0.000307,-0.001198,-0.01269,0.00415
2566,-2.592152,2.145277,-619.966003,442781.5625,-4654.91748,3557.936035,-0.003226,-0.000685,-0.007225,-0.020853,-0.000198
2567,-2.671514,2.024595,-620.326721,442981.9688,-4249.358887,3617.890381,-0.006659,0.000498,-0.001122,-0.015513,0.002014
2568,-3.021642,1.929146,-618.115173,442333.1563,-4091.119873,3481.342285,-0.001204,-0.002058,-0.004097,-0.009638,0.003845
2569,-2.26727,1.663618,-621.961792,442544.8438,-3939.032471,3555.7229,-0.001242,0.011408,0.0009,0.008863,0.000755
2570,-2.662444,1.952256,-619.596069,443177.5313,-3972.470215,3572.878662,-0.010626,0.001337,-0.007225,0.002683,0.001175
2571,-2.466589,1.808593,-620.837097,441176.2188,-4151.439453,3625.356934,-0.007575,0.003626,-0.007035,0.001958,0.000984
2572,-2.62785,1.612905,-616.130554,442859.9063,-4215.562012,3453.229492,-0.008299,0.001757,-0.005661,-0.00014,0.001785
2573,-2.736579,1.324539,-620.32074,442621.75,-4101.982422,3583.940918,-0.013754,0.000956,0.007842,-0.002161,0.000145
2574,-2.85765,1.960957,-635.089355,442366.0313,-4145.671875,3626.368896,-0.00952,-0.002554,0.002121,-0.004336,-0.000427
2575,-2.660426,2.146611,-619.210571,442779.25,-3488.518555,3543.822754,-0.003798,0.006525,-0.006806,-0.015131,0.001709
2576,-2.148505,1.90451,-620.145203,442725.125,-4152.699707,3463.260742,-0.001967,0.005419,0.009521,0.002149,0.003654
2577,-2.700403,1.981215,-626.172302,443253.4063,-4264.443848,3384.177002,-0.005934,0.002939,-0.006501,0.00234,0.004074
2578,-2.662975,2.050538,-621.587952,442399.5313,-4098.321289,3568.353271,-0.005705,-0.002211,-0.00364,0.000509,0.000526
2579,-2.657859,2.313071,-619.987549,444266.0938,-4241.004395,3653.984131,-0.002844,-0.005148,-0.000893,-0.005442,0.000565
2580,-2.764939,1.879261,-620.881287,443119.3438,-4451.549805,3662.553955,-0.012839,-0.003317,0.00399,-0.00693,0.000221
2581,-2.797888,3.37992,-622.49176,442606.375,-4109.755371,3624.471191,-0.004294,-0.000875,0.000289,-0.004336,0.003426
2582,-2.638762,1.133228,-621.161316,439131.1563,-4203.907715,3703.886475,0.006807,0.011484,-0.00486,-0.00033,0.002701
2583,-2.499775,1.684245,-620.736633,444941.5313,-4078.726074,3680.522705,-0.005896,0.011255,-0.002877,-0.000063,0.002205
2584,-2.334924,2.164286,-614.636047,441410.2813,-4116.421387,3995.125977,-0.004675,-0.001867,-0.007912,-0.003039,0.001747
2585,-2.409684,1.250566,-618.498291,442231.6563,-4365.351074,3579.230469,-0.005057,0.003626,-0.002152,0.011838,0.000946
2586,-2.411168,1.859746,-626.353638,442934.375,-4298.075195,3443.213867,-0.009634,-0.000036,0.005287,0.018705,0.001785
2587,-2.64553,1.904041,-620.321838,442727.5,-4216.909668,3607.977051,-0.008147,-0.00141,0.003723,0.020841,0.0019
2588,-2.667472,1.758759,-619.950562,442344.0938,-4274.963379,3647.406006,-0.001051,0.015032,0.003379,0.019277,-0.002258
2589,-2.631331,1.714303,-626.710571,442683.0313,-4275.274414,3582.837158,-0.003531,0.008852,0.000099,0.020765,-0.002487
2590,-2.649353,3.454009,-625.391968,441701.4688,-4064.55249,3692.783691,-0.002921,0.011179,0.000556,0.000814,0.000946
2591,-2.703209,1.784148,-621.425415,443058.5313,-4274.151367,3535.064697,-0.005705,0.005304,0.000709,0.003637,0.003159
2592,-2.77349,1.759351,-621.425415,443189.7813,-4176.713379,3623.453369,-0.00849,-0.001944,0.001739,-0.025278,0.000221
2593,-2.632184,1.422872,-624.13446,441329.25,-4557.089844,3670.867676,-0.009596,-0.008238,0.001129,-0.040041,0.002777
2594,-2.243011,1.864488,-615.990051,444396.4063,-4409.274414,2033.600586,0.005281,-0.011404,0.000328,-0.013568,0.005066
2595,-2.647038,2.479637,-621.033936,450353.875,-4288.4375,3426.83374,-0.000098,-0.021551,0.000976,0.016225,0.00293
2596,-2.395689,1.852812,-615.374756,441488.0313,-4364.513672,3685.541504,-0.010436,-0.007361,0.000709,0.011381,-0.001839
2597,-2.513732,1.78252,-620.510986,442797.75,-4321.479492,3652.690186,-0.008566,0.006258,-0.006768,0.001272,0.001137
2598,-2.59626,1.975832,-620.318726,442724.8438,-4070.618164,3706.253662,-0.008185,0.015146,-0.003106,0.011266,0.001633
2599,-2.535315,1.781168,-618.32489,442988,-4309.398438,3659.147705,-0.011008,0.016863,0.007041,-0.012156,0.00499
2600,-2.619289,1.780949,-617.586914,442662.75,-4325.134277,3681.969727,-0.010092,-0.006483,-0.007111,-0.024554,0.003998
2601,-2.580742,1.90573,-622.890015,443120.8438,-4401.529785,3495.1604,-0.004103,0.014879,-0.001465,-0.020548,0.001633
2602,-2.581011,1.879776,-622.899841,443447.0625,-4520.282227,3655.823486,-0.009978,0.01259,0.002807,-0.000941,0.000145
2603,-2.577084,2.558278,-623.233215,442576.4063,-4202.958008,3604.935059,-0.002654,-0.005606,-0.005394,0.003141,-0.001457
2604,-2.527148,1.009985,-620.679199,441598.375,-4595.456055,3634.272705,0.001085,0.000612,-0.003716,-0.005251,0.000488
2605,-2.700567,1.712108,-624.898315,442939.6563,-4650.621094,3655.079102,-0.002806,0.002329,-0.004288,-0.005099,0.000908
2606,-2.598081,2.168542,-620.321838,442393.3125,-4645.102051,3727.554443,-0.003607,0.003397,0.007423,-0.000063,0.001556
2607,-2.564132,2.579994,-620.684875,442635.875,-4443.031738,3685.965088,0.002878,0.002481,-0.005356,-0.010363,0.000565
2608,-2.414638,1.860582,-630.916504,442750.0625,-4542.69043,3617.600586,0.000551,0.013925,-0.004403,-0.006892,0.003082
2609,-2.869146,1.880577,-622.717285,443641.375,-4509.762207,3583.688232,-0.000479,0.004847,-0.013291,-0.016619,0.001251
2610,-3.175566,1.443937,-620.503479,442749.2188,-4338.76709,3795.63208,0.002229,0.004999,-0.008523,-0.029551,0.001633
2611,-2.445132,2.070852,-622.038147,445770.7813,-4479.987793,3624.988525,-0.002272,0.000536,-0.010544,-0.001322,0.002968
2612,-2.673426,1.949557,-621.790955,442730.9375,-4701.571289,3964.506836,-0.000479,-0.0119,-0.001465,0.022062,0.002319
2613,-2.429787,1.707437,-619.484924,445650.7188,-4513.438477,3567.408203,-0.001395,-0.007895,0.002655,0.019277,0.001671
2614,-2.527265,1.659481,-615.416199,442597.8438,-5182.564941,3474.550781,0.004175,0.012628,-0.00219,0.022939,-0.001381
2615,-3.313262,1.861996,-622.704163,434957.6563,-4614.81543,3834.548584,-0.000288,-0.001638,0.007156,0.029424,0.0019
2616,-2.545305,2.531731,-620.886108,443415.75,-4483.185547,3604.243896,-0.001509,-0.010412,0.006584,0.008634,0.001213
2617,-2.42412,1.878813,-621.63855,444027.375,-4565.706543,3597.130127,-0.006316,-0.006559,-0.001389,-0.002276,0.001175
2618,-2.614691,1.975117,-620.156128,443113.6875,-4621.085449,3661.029541,-0.004141,-0.016325,0.001853,-0.0022,0.00148
2619,-2.739703,1.686472,-620.508789,442672.4375,-4464.56543,3608.614258,-0.014441,-0.056303,0.00357,-0.007616,0.000069
2620,-2.698768,1.809629,-622.36676,444095.4375,-4568.375488,3294.02124,-0.004752,-0.061644,0.001281,-0.01475,-0.001953
2621,-2.578322,1.807291,-622.559326,444550.6875,-4493.448242,3527.120117,-0.011733,-0.015639,0.004486,-0.021807,0.003807
2622,-2.526797,1.667856,-625.007935,439634.0938,-4506.762695,3494.567871,-0.01406,-0.023191,-0.005051,-0.02463,0.004532
2623,-2.561993,1.614126,-616.141968,443377.25,-4167.320313,3255.448486,-0.012648,0.093232,-0.009476,-0.005786,-0.000618
2624,-2.573557,1.712,-626.912231,443462.4688,-4333.984375,3771.476563,-0.014746,0.064699,0.000671,-0.018069,0.001633
2625,-2.368819,1.737419,-624.898132,442677.625,-4694.127441,3480.862549,-0.014784,0.016901,0.006851,-0.008837,0.002815
2626,-2.59497,3.209337,-624.167603,443459.8438,-4605.031738,3700.269043,-0.011656,-0.004766,0.0009,0.00028,0.000069
2627,-2.426712,1.729017,-615.228394,442920.25,-4556.352051,3859.277588,0.006311,-0.005072,-0.000741,0.011876,-0.001801
2628,-2.59462,1.32309,-622.403137,445283.5625,-4789.894531,3497.360352,0.00181,-0.011175,0.00212,0.009817,0.001747
2629,-2.556788,1.613477,-623.462585,443783.5,-4772.263672,3666.501465,-0.004027,-0.00347,-0.001618,0.004095,0.002243
2630,-2.729684,-0.246869,-622.376892,443533.875,-4831.138184,3555.406006,-0.000365,-0.009191,-0.006043,0.00173,0.002014
2631,-2.753945,1.323198,-620.898438,443401.5313,-4738.553711,3608.154785,-0.003607,-0.004156,-0.005013,-0.000636,0.007317
2632,-2.492334,1.662678,-622.367676,443713.3125,-4814.529785,3484.065186,-0.00479,0.00046,0.002807,0.004705,0.004074
2633,-2.394319,1.542154,-622.916748,443848.6563,-4633.928711,3477.933838,0.001085,-0.001028,-0.000168,0.002416,0.002129
2634,-2.455123,2.004594,-624.305542,443312.9688,-2045.496826,3648.712646,0.003183,0.020334,-0.001122,0.018972,0.000755
2635,-2.18904,1.435889,-645.363037,443571.3438,-4815.424805,3159.094971,-0.001814,0.010912,-0.005242,0.013898,0.000526
2636,-2.511554,1.738939,-623.074829,442996.7188,-4523.006836,3205.962402,-0.01013,0.006792,-0.00631,0.001768,0.001671
2637,-2.665039,1.298945,-621.623413,443080.0313,-4769.487793,3675.013916,-0.006888,-0.017278,-0.00673,-0.007082,0.00106
2638,-2.616873,1.831139,-621.606445,442604.0313,-4646.806152,3677.211914,-0.011504,-0.018576,0.006088,-0.00323,0.003044
2639,-2.747383,1.566319,-622.902405,443330.4063,-4749.989746,3572.960205,-0.011275,-0.023115,-0.003907,-0.010973,0.003235
2640,-2.645319,1.451546,-633.486755,443290.8438,-4707.118164,3526.672852,-0.000289,-0.008619,-0.003945,-0.007044,0.00251
2641,-2.694781,1.494366,-623.441956,442880.5625,-4783.606934,3571.336426,0.004518,-0.013845,0.003341,0.012525,0.001099
2642,-2.652292,0.743366,-620.707458,442711.7813,-4750.519043,3614.089355,-0.00849,-0.016287,-0.00734,0.006918,0.002205
2643,-2.583309,2.216958,-620.347595,443363.0938,-4860.89209,3590.103271,-0.004141,-0.00057,-0.010468,0.000166,0.00087
2644,-2.295012,2.917141,-620.882385,443075.875,-4648.823242,3721.479492,-0.006735,0.014803,-0.00692,-0.017077,0.001289
2645,-2.277511,1.178437,-621.235657,441721.9375,-4793.334961,3670.02417,-0.007727,0.018579,0.002693,-0.01002,0.001671
2646,-2.451953,1.372378,-622.362244,443401.4063,-4737.718262,3549.404541,-0.000937,0.012629,0.003341,-0.006091,-0.000122
2647,-2.623259,1.39033,-613.589294,442736.8125,-4897.217285,3791.070068,-0.008032,0.008699,-0.005547,0.005887,0.000488
2648,-2.552896,1.203074,-622.347717,442696.0313,-4789.601563,3640.522949,-0.005095,-0.002592,-0.003525,0.001615,0.001213
2649,-2.480917,1.300057,-621.267578,443272.1563,-4872.285645,3454.248535,-0.002806,-0.007399,-0.007988,-0.004374,0.001137
2650,-2.878085,1.282423,-634.028992,443040.625,-4817.751465,3602.1521,-0.006506,-0.002897,-0.006768,-0.002047,0.000565
2651,-2.71134,1.343176,-618.340698,443008.5313,-4989.160156,3930.303955,-0.005057,-0.00366,-0.003144,-0.006091,0.005447
2652,-2.564561,1.206265,-623.072021,442241.9063,-5004.237793,3324.875488,-0.005553,-0.000341,0.00212,-0.003268,-0.001648
2653,-2.589309,0.355345,-620.898193,442858.5313,-4791.729004,3747.510986,0.008066,0.007631,-0.011841,0.002302,-0.000275
2654,-2.578445,1.491053,-615.577881,442734.5938,-4015.003418,3569.94165,-0.002234,0.004313,-0.008484,0.01634,0.003845
2655,-2.502687,1.28927,-609.97583,442799.5625,-6423.385742,3814.075684,-0.010855,0.001223,-0.001542,-0.010058,-0.001991
2656,-2.755623,1.6603,-621.271484,443907.6875,-4734.35498,3733.955566,-0.009367,0.000879,-0.006958,0.000585,0.001099
2657,-2.453189,0.236129,-622.359497,442800.5,-4777.016602,3632.325684,-0.003188,-0.004385,-0.00364,0.015844,0.000221
2658,-2.378545,1.274609,-621.623535,443015.4063,-4636.532227,3670.41333,-0.01322,-0.006025,0.007575,0.023969,-0.004852
2659,-2.5318,1.128057,-620.332947,442242.4063,-4866.313965,3835.487305,0.006616,-0.014227,0.000289,0.011419,0.001251
2660,-2.494076,1.249272,-620.877625,442108.7188,-4898.376953,3828.805908,-0.001662,-0.006903,-0.008141,0.030149,0.003273
2661,-2.437236,1.274947,-620.878235,442171.2813,-4830.571289,3645.962158,-0.000327,-0.024069,0.00048,0.023054,0.001442
2662,-2.693003,1.319274,-620.059387,446317.75,-5128.654297,3661.320801,-0.007956,-0.028341,-0.004555,0.031446,0.001404
2663,-2.582768,1.009632,-620.816589,438812.875,-5415.685059,3840.252197,-0.007803,-0.025862,0.008033,0.012411,0.003426
2664,-2.384333,1.376044,-596.431946,442511.5,-4755.712891,4376.849121,-0.007269,-0.004843,0.007041,-0.026537,-0.002106
2665,-2.148143,0.984246,-622.360657,442834.1875,-4893.542969,3692.920898,-0.007002,0.010263,0.005325,-0.053583,-0.003403
